,ID,Year,GHG,Type,Province,District,Treatment_Group
333,G10437,2019,21178.334,Oil and gas extraction (except oil sands),Alberta,Medicine Hat,1
334,G10440,2019,49959.7739,Lime manufacturing,British Columbia,Langley,0
335,G10441,2019,86859.27,Waste treatment and disposal,Alberta,Lethbridge,1
336,G10442,2019,98399.70941,Waste treatment and disposal,Saskatchewan,Saskatoon,0
337,G10443,2019,207868.868,Waste treatment and disposal,British Columbia,Delta,0
338,G10444,2019,44227.0,Waste treatment and disposal,Manitoba,Winnipeg,0
339,G10446,2019,60165.2041,Oil and gas extraction (except oil sands),Alberta,Greenview,1
340,G10447,2019,33240.034,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
341,G10451,2019,33153.146,Oil and gas extraction (except oil sands),Alberta,Alberta,1
342,G10452,2019,130711.4232,Paper (except newsprint) mills,Quebec,Windsor,0
343,G10453,2019,23690.116,Fossil-fuel electric power generation,Ontario,Windsor,0
344,G10455,2019,240438.8133,Oil and gas extraction (except oil sands),Alberta,Alberta,1
345,G10456,2019,83157.06,Oil and gas extraction (except oil sands),Alberta,Sexsmith,1
346,G10457,2019,84013.1574,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
347,G10458,2019,55245.365,Oil and gas extraction (except oil sands),British Columbia,British Columbia,0
348,G10459,2019,128404.8758,Steam and air-conditioning supply,Ontario,Toronto,0
349,G10460,2019,94334.14679,Steam and air-conditioning supply,Ontario,Toronto,0
350,G10461,2019,29844.803,Sewage treatment facilities,Alberta,Edmonton,1
351,G10465,2019,3625589.377,In-situ oil sands extraction,Alberta,Bonnyville,1
352,G10466,2019,43394.24835,Particle board and fibreboard mills,Ontario,Sault Ste Marie,0
353,G10467,2019,85807.61875,Automobile and light-duty motor vehicle manufacturing,Ontario,Oakville,0
354,G10468,2019,32170.9255,Gold and silver ore mining,Ontario,"N/A Concession, Kenora District",0
355,G10469,2019,503982.0495,Fossil-fuel electric power generation,Ontario,Brampton,0
356,G10470,2019,121505.444,Waste treatment and disposal,British Columbia,Burnaby,0
357,G10471,2019,147488.0254,Waste treatment and disposal,Ontario,St. Thomas,0
358,G10472,2019,89236.44618,Other basic organic chemical manufacturing,Ontario,Johnstown,0
359,G10475,2019,90059.741,Asphalt paving mixture and block manufacturing,Alberta,Lloydminster,1
360,G10476,2019,72943.50625,Oil and gas extraction (except oil sands),Alberta,Rainbow Lake,1
361,G10478,2019,125950.0079,Other basic organic chemical manufacturing,Ontario,Aylmer,0
362,G10479,2019,97180.166,Artificial and synthetic fibres and filaments manufacturing,Ontario,Kingston,0
363,G10481,2019,69128.4128,Paper (except newsprint) mills,Ontario,Toronto,0
364,G10482,2019,145680.9713,Other basic organic chemical manufacturing,Ontario,Port Colborne,0
365,G10484,2019,37104.041,Oil and gas extraction (except oil sands),Alberta,Rimbey,1
366,G10485,2019,32663.596,Oil and gas extraction (except oil sands),Alberta,Nordegg,1
367,G10486,2019,33455.432,Oil and gas extraction (except oil sands),Alberta,Drayton Valley,1
368,G10487,2019,52397.2994,Paper (except newsprint) mills,British Columbia,New Westminster,0
369,G10488,2019,52366.42785,Paper (except newsprint) mills,Quebec,Gatineau,0
370,G10489,2019,35454.68897,Paperboard mills,New Brunswick,Utopia,0
371,G10490,2019,83634.353,Sugar manufacturing,Quebec,Montréal,0
372,G10491,2019,112595.5063,Sugar manufacturing,Alberta,Taber,1
373,G10492,2019,4865.56343,Other electric power generation,Quebec,Lachute,0
374,G10493,2019,33944.16285,Non-ferrous metal foundries (except die-casting),Ontario,Haley,0
375,G10495,2019,73632.98,Mechanical pulp mills,Saskatchewan,Meadow Lake,0
376,G10496,2019,1021848.612,In-situ oil sands extraction,Alberta,Regional Municipality of Wood Buffalo,1
377,G10497,2019,55190.0791,Mechanical pulp mills,Alberta,Whitecourt,1
378,G10499,2019,55447.521,Oil and gas extraction (except oil sands),Alberta,Sylvan Lake,1
379,G10500,2019,58413.26,Chemical pulp mills,Nova Scotia,Abercrombie,0
380,G10501,2019,58747.7496,Resin and synthetic rubber manufacturing,Ontario,Mooretown,0
381,G10513,2019,21964.0501,Fossil-fuel electric power generation,Northwest Territories,Inuvik,0
382,G10527,2019,67740.839,Glass manufacturing,Quebec,Montreal,0
383,G10529,2019,65070.609,Oil and gas extraction (except oil sands),Alberta,Buck Lake,1
384,G10531,2019,91034.7095,Oil and gas extraction (except oil sands),Alberta,Alberta,1
385,G10533,2019,94320.9193,Potash mining,Saskatchewan,Allan,0
386,G10534,2019,48970.23665,Lignite coal mining,Saskatchewan,estevan,0
387,G10535,2019,62172.323,Paper (except newsprint) mills,Quebec,Crabtree,0
388,G10536,2019,80704.976,Oil and gas extraction (except oil sands),Alberta,Medicine Hat,1
389,G10537,2019,75147.7554,Sugar manufacturing,Ontario,Toronto,0
390,G10538,2019,218557.498,Waste treatment and disposal,Quebec,Lachute,0
391,G10539,2019,3512.9362,Waste treatment and disposal,Ontario,Cambridge,0
392,G10540,2019,58449.87232,Waste treatment and disposal,Ontario,Waterloo,0
393,G10544,2019,51417.068,Waste treatment and disposal,Quebec,Cowansville,0
394,G10545,2019,30271.877,Universities,Quebec,Montreal,0
395,G10546,2019,3172.854,Universities,Quebec,Sainte-Anne-de-Bellevue,0
396,G10548,2019,54885.2427,Natural gas distribution,Quebec,Montréal,0
397,G10549,2019,50777.503,Oil and gas extraction (except oil sands),Saskatchewan,Unity,0
398,G10550,2019,56939.049,Oil and gas extraction (except oil sands),Alberta,Spirit River,1
399,G10551,2019,60048.4048,Oil and gas extraction (except oil sands),British Columbia,Peace River District,0
400,G10552,2019,49017.64,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
401,G10553,2019,36126.67222,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
402,G10554,2019,354279.8,Fossil-fuel electric power generation,Ontario,Corunna,0
403,G10555,2019,76492.397,Oil and gas extraction (except oil sands),Alberta,Simonette,1
404,G10556,2019,58290.784,Oil and gas extraction (except oil sands),Alberta,Rocky Mountain House,1
405,G10557,2019,5156395.508,In-situ oil sands extraction,Alberta,Ft. McMurray,1
406,G10558,2019,8638622.013,Mined oil sands extraction,Alberta,Fort McMurray,1
407,G10559,2019,165719.2122,Other basic organic chemical manufacturing,Ontario,Mooretown,0
408,G10560,2019,51046.401,Oil and gas extraction (except oil sands),Alberta,Alberta,1
409,G10561,2019,64759.74,Oil and gas extraction (except oil sands),Alberta,Alberta,1
410,G10562,2019,67524.7488,Other basic organic chemical manufacturing,Saskatchewan,Belle Plaine,0
411,G10563,2019,47405.0331,Sawmills (except shingle and shake mills),Alberta,High Level,1
412,G10564,2019,95543.839,Automobile and light-duty motor vehicle manufacturing,Ontario,Cambridge,0
413,G10566,2019,244091.4467,Universities,Alberta,Edmonton,1
414,G10567,2019,26331.7967,Universities,Ontario,Windsor,0
415,G10568,2019,54780.9409,Oil and gas extraction (except oil sands),British Columbia,Fort St John,0
416,G10569,2019,21925.57845,Nickel-copper ore mining,Manitoba,Thompson,0
417,G10570,2019,99755.799,Nickel-copper ore mining,Newfoundland and Labrador,Happy Valley-Goose Bay,0
418,G10571,2019,79749.88,Sewage treatment facilities,Quebec,Montréal,0
419,G10572,2019,139236.2616,Waste treatment and disposal,Quebec,St. Nicephore,0
420,G10575,2019,66923.34949,Mechanical pulp mills,British Columbia,Quesnel,0
421,G10576,2019,42720.9349,Particle board and fibreboard mills,Alberta,Blue Ridge,1
422,G10577,2019,5985.561,Other electric power generation,Alberta,Whitecourt,1
423,G10578,2019,54111.7438,Non-ferrous metal (except aluminum) smelting and refining,Quebec,Montréal-Est,0
424,G10579,2019,162122.741,Non-ferrous metal (except aluminum) smelting and refining,Quebec,Rouyn-Noranda,0
425,G10580,2019,37769.949,Nickel-copper ore mining,Ontario,Onaping,0
426,G10581,2019,2089.7245,Office furniture (except wood) manufacturing,Ontario,North York,0
427,G10582,2019,88391.84,Waste treatment and disposal,Quebec,Québec,0
428,G10583,2019,5102.25,Waste treatment and disposal,Quebec,Saint-Tite-des-Caps,0
429,G10585,2019,327182.9469,Polystyrene foam product manufacturing,Quebec,Varennes,0
430,G10586,2019,65602.2657,Oilseed processing,Alberta,Lloydminster,1
431,G10587,2019,196199.4753,Gold and silver ore mining,Nunavut,Baker Lake,0
432,G10588,2019,9647.908023,Waferboard mills,Alberta,Grande Prairie,1
433,G10589,2019,61313.2789,Iron ore mining,Quebec,Mont-Wright,0
434,G10591,2019,135531.1879,Waste treatment and disposal,Alberta,Ryley,1
435,G10593,2019,15027.044,Frozen food manufacturing,Ontario,Etobicoke,0
436,G10594,2019,14455.54704,Natural gas distribution,New Brunswick,Saint John,0
437,G10595,2019,8930.67015,Alkali and chlorine manufacturing,British Columbia,North Vancouver,0
438,G10599,2019,100936.622,Steam and air-conditioning supply,British Columbia,Vancouver,0
439,G10601,2019,22490.4887,Waste treatment and disposal,Ontario,Thunder Bay,0
440,G10602,2019,64099.02,Waste treatment and disposal,Ontario,Corunna,0
441,G10604,2019,277972.7076,In-situ oil sands extraction,Alberta,Fort McMurray,1
442,G10605,2019,519.3944,"Wood office furniture, including custom architectural woodwork, manufacturing",Ontario,Markham,0
443,G10606,2019,70457.093,Oil and gas extraction (except oil sands),Alberta,Alberta,1
444,G10607,2019,103719.1554,Fossil-fuel electric power generation,Alberta,Calgary,1
445,G10608,2019,34475.695,Steam and air-conditioning supply,Ontario,London,0
446,G10610,2019,12688.406,Waferboard mills,Ontario,Englehart,0
447,G10611,2019,87943.3244,Bituminous coal mining,Alberta,MD of Greenview,1
448,G10612,2019,43329.969,"Fruit and vegetable canning, pickling and drying",Ontario,Leamington,0
449,G10614,2019,94848.90263,Iron and steel mills and ferro-alloy manufacturing,Ontario,L'Orignal,0
450,G10617,2019,19237.561,Gold and silver ore mining,Ontario,Kirkland Lake,0
451,G10618,2019,57633.2152,Non-ferrous metal foundries (except die-casting),Quebec,Sainte-Catherine,0
452,G10619,2019,1282641.213,In-situ oil sands extraction,Alberta,Regional Municipality of Wood Buffalo,1
453,G10620,2019,97432.103,Potash mining,Saskatchewan,Esterhazy,0
454,G10621,2019,58350.4458,Paperboard mills,Ontario,Scarborough,0
455,G10622,2019,225621.863,Fossil-fuel electric power generation,Ontario,Thorold,0
456,G10626,2019,122094.76,Potash mining,Saskatchewan,Rocanville,0
457,G10627,2019,44730.8427,Subbituminous coal mining,Alberta,Warburg,1
458,G10631,2019,37788.839,Other federal government public administration,Ontario,Ottawa,0
459,G10632,2019,40278.575,Waste treatment and disposal,Ontario,Welland,0
460,G10633,2019,60321.9842,Waste treatment and disposal,Quebec,Ste-Cécile-de-Milton,0
461,G10634,2019,51518.5156,Pharmaceutical and medicine manufacturing,Ontario,Toronto,0
462,G10635,2019,202166.5141,Fossil-fuel electric power generation,Saskatchewan,Rural Municipality of Oakdale,0
463,G10638,2019,50433.77431,Oil and gas extraction (except oil sands),British Columbia,Peace River Regional District,0
464,G10639,2019,526762.8857,In-situ oil sands extraction,Alberta,Conklin,1
465,G10640,2019,16238.90989,Paper (except newsprint) mills,Quebec,Drummondville,0
466,G10641,2019,63987.4094,Chemical pulp mills,British Columbia,Skookumchuck,0
467,G10643,2019,48182.028,Iron and steel pipes and tubes manufacturing from purchased steel,Ontario,Sault Ste. Marie,0
468,G10644,2019,54162.56,Universities,Ontario,London,0
469,G10646,2019,387416.5248,Fossil-fuel electric power generation,Ontario,Halton Hills,0
470,G10648,2019,57807.17,Universities,Ontario,Toronto,0
471,G10649,2019,49102.6859,Waste treatment and disposal,Quebec,Magog,0
472,G10650,2019,30858.48716,Bituminous coal mining,British Columbia,Chetwynd,0
473,G10651,2019,22043.4502,Waferboard mills,Alberta,Edson,1
474,G10652,2019,63709.39,Universities,Ontario,Toronto,0
475,G10653,2019,124452.5025,Chemical pulp mills,British Columbia,Castlegar,0
476,G10656,2019,18323.186,Oil and gas extraction (except oil sands),Alberta,Whitecourt,1
477,G10657,2019,147912.998,Iron and steel mills and ferro-alloy manufacturing,Quebec,Bécancour,0
478,G10658,2019,75206.7027,Potash mining,Saskatchewan,Lanigan,0
479,G10659,2019,10407.506,Oil and gas extraction (except oil sands),Alberta,Seal Lake,1
480,G10660,2019,179032.9619,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
481,G10661,2019,202160.718,Oil and gas extraction (except oil sands),Alberta,Alberta,1
482,G10662,2019,89392.613,Waste treatment and disposal,Ontario,Brampton,0
483,G10663,2019,51357.1228,Paperboard mills,Ontario,Scarborough,0
484,G10664,2019,35567.635,Clay building material and refractory manufacturing,Ontario,Brampton,0
485,G10667,2019,12257.13,Distilleries,Ontario,Collingwood,0
486,G10668,2019,371348.0641,Fossil-fuel electric power generation,Alberta,Alberta,1
487,G10669,2019,209246.3422,Gold and silver ore mining,Quebec,Malartic,0
488,G10673,2019,31103.886,Distilleries,Quebec,Salaberry-de-Valleyfield,0
489,G10675,2019,51833.3216,Oil and gas extraction (except oil sands),British Columbia,Fort Nelson,0
490,G10676,2019,77770.953,Oil and gas extraction (except oil sands),British Columbia,Dawson Creek,0
491,G10677,2019,3007.03,Community colleges and C.E.G.E.P.s,Ontario,London,0
492,G10678,2019,44028.37943,Iron and steel mills and ferro-alloy manufacturing,Manitoba,Selkirk,0
493,G10679,2019,119181.7686,Copper-zinc ore mining,British Columbia,McLeese Lake,0
494,G10681,2019,58936.93063,Gold and silver ore mining,Nunavut,Cambridge Bay,0
495,G10683,2019,38920.86557,Other basic organic chemical manufacturing,Ontario,Havelock,0
496,G10684,2019,39534.265,Paperboard mills,Quebec,Montréal,0
497,G10686,2019,458358.6955,Other basic organic chemical manufacturing,Alberta,Medicine Hat,1
498,G10687,2019,19461.95366,Tire manufacturing,Nova Scotia,Bridgewater,0
499,G10688,2019,22783.5494,Tire manufacturing,Nova Scotia,Waterville,0
500,G10689,2019,15341.9307,Tire manufacturing,Nova Scotia,New Glasgow,0
501,G10690,2019,133790.2124,Fossil-fuel electric power generation,Saskatchewan,Esterhazy,0
502,G10691,2019,6270.33565,Newsprint mills,Quebec,Sherbrooke,0
503,G10692,2019,40907.1,Oil and gas extraction (except oil sands),Manitoba,Waskada,0
504,G10693,2019,51385.6416,Oil and gas extraction (except oil sands),Alberta,Alberta,1
505,G10696,2019,19365.8694,Oil and gas extraction (except oil sands),British Columbia,Tattoo,0
506,G10697,2019,95183.84295,All other non-metallic mineral product manufacturing,Ontario,Milton,0
507,G10699,2019,15510.65,Sawmills (except shingle and shake mills),Quebec,La Sarre,0
508,G10703,2019,913.048456,Office furniture (except wood) manufacturing,Ontario,Concord,0
509,G10707,2019,51646.574,Oil and gas extraction (except oil sands),Alberta,Alberta,1
510,G10709,2019,23155.0151,Waste treatment and disposal,Alberta,Calgary,1
511,G10710,2019,71580.354,Automobile and light-duty motor vehicle manufacturing,Ontario,Alliston,0
512,G10711,2019,260824.7013,Oil and gas extraction (except oil sands),Saskatchewan,Waseca,0
513,G10712,2019,120023.1916,Oil and gas extraction (except oil sands),British Columbia,Peace River District,0
514,G10713,2019,62798.518,Oil and gas extraction (except oil sands),British Columbia,Peace River District,0
515,G10714,2019,60157.641,Oil and gas extraction (except oil sands),Alberta,Greenview No. 16,1
516,G10715,2019,47267.44223,Potash mining,Saskatchewan,Saskatoon,0
517,G10716,2019,64305.0191,Potash mining,Saskatchewan,Saskatoon,0
518,G10718,2019,2277.077,Office furniture (except wood) manufacturing,Ontario,Toronto,0
519,G10719,2019,108711.0681,All other waste management services,Quebec,Saint-Etienne-des-Grès,0
520,G10720,2019,60643.868,All other waste management services,Quebec,Champlain,0
521,G10721,2019,222201.244,Fossil-fuel electric power generation,Saskatchewan,North Battleford,0
522,G10722,2019,61467.44563,Iron ore mining,Quebec,Fermont,0
523,G10724,2019,721.271096,Institutional furniture manufacturing,Ontario,Toronto,0
524,G10725,2019,53404.964,Oil and gas extraction (except oil sands),British Columbia,Fort St. John,0
525,G10726,2019,47395.742,Oil and gas extraction (except oil sands),Alberta,Fox Creek,1
526,G10727,2019,72148.4,Universities,Alberta,Calgary,1
527,G10728,2019,58187.82,Universities,Saskatchewan,Saskatoon,0
528,G10729,2019,19986.778,Fossil-fuel electric power generation,Ontario,Newmarket,0
529,G10730,2019,19161.91,Waste treatment and disposal,Quebec,St-Thomas,0
530,G10735,2019,519961.2023,In-situ oil sands extraction,Alberta,Ft McMurray,1
531,G10736,2019,24514.84,Natural gas distribution,Alberta,Leduc,1
532,G10738,2019,15338.7622,Iron and steel mills and ferro-alloy manufacturing,Ontario,Cambridge,0
533,G10742,2019,44898.36841,Fossil-fuel electric power generation,Saskatchewan,Meadow Lake,0
534,G10744,2019,642627.1136,In-situ oil sands extraction,Alberta,Alberta,1
535,G10745,2019,62946.25214,Paperboard mills,Quebec,Kingsey Falls,0
536,G10746,2019,37628.7236,Waste treatment and disposal,Alberta,Calgary,1
537,G10747,2019,9250.6294,Oil and gas extraction (except oil sands),Nova Scotia,Halifax,0
538,G10749,2019,108797.7549,Oil and gas extraction (except oil sands),Saskatchewan,Paradise Hill,0
539,G10750,2019,2889457.738,Mined oil sands extraction,Alberta,Fort McKay,1
540,G10751,2019,30132.4988,Other electric power generation,Quebec,Sherbrooke,0
